Run,REG_TID,REG_DSEE,MCU_TID,MCU_SEL,MCU_SEFI,SRAM_SEL,SRAM_TID,REG,MCU,SRAM,Payload
9631,inf,53215908.02487142,inf,841.8243372190619,495.8401909006109,561.1196282689377,inf,53215908.02487142,495.8401909006109,561.1196282689377,495.8401909006109
9632,inf,23055058.036225155,inf,724.6202880067456,515.8264319822628,56.00626393714993,inf,23055058.036225155,515.8264319822628,56.00626393714993,56.00626393714993
9633,inf,124594462.43766715,inf,632.423587574483,690.6263749405264,654.1919021811995,inf,124594462.43766715,632.423587574483,654.1919021811995,632.423587574483
9634,inf,16652524.777459525,inf,666.4017703093325,745.9923443447723,529.401960356983,inf,16652524.777459525,666.4017703093325,529.401960356983,529.401960356983
9635,inf,103453360.3859114,inf,1124.4638969746086,524.4999373191699,666.4661977809568,inf,103453360.3859114,524.4999373191699,666.4661977809568,524.4999373191699
9636,inf,16519295.276023088,inf,588.0055253223777,676.5297129378021,601.3918854821638,inf,16519295.276023088,588.0055253223777,601.3918854821638,588.0055253223777
9637,inf,90827995.65336725,inf,811.4428882204031,739.9370973969651,526.6121709329054,inf,90827995.65336725,739.9370973969651,526.6121709329054,526.6121709329054
9638,inf,67649780.23753992,inf,542.7114321824373,448.3669191057081,596.8804201251338,inf,67649780.23753992,448.3669191057081,596.8804201251338,448.3669191057081
9639,inf,57174837.461492755,inf,331.8923075059896,618.0748557288206,687.3258090559505,inf,57174837.461492755,331.8923075059896,687.3258090559505,331.8923075059896
9640,inf,115900619.05007964,inf,494.7779071271275,680.253005675875,487.0887280950944,inf,115900619.05007964,494.7779071271275,487.0887280950944,487.0887280950944
9641,inf,39594566.916403726,inf,709.4204146343583,675.7861924738747,535.5737692764994,inf,39594566.916403726,675.7861924738747,535.5737692764994,535.5737692764994
9642,inf,28251036.03892314,inf,758.6730414964796,390.28612556159106,461.9420745732363,inf,28251036.03892314,390.28612556159106,461.9420745732363,390.28612556159106
9643,inf,12135033.868124671,inf,636.7770571635549,579.7358929060214,584.1324093764565,inf,12135033.868124671,579.7358929060214,584.1324093764565,579.7358929060214
9644,inf,29611655.487915896,inf,647.4508611002534,574.2035904621855,650.3434454205765,inf,29611655.487915896,574.2035904621855,650.3434454205765,574.2035904621855
9645,inf,118521039.79041848,inf,606.1574374994667,743.6039539217134,553.9522105436162,inf,118521039.79041848,606.1574374994667,553.9522105436162,553.9522105436162
9646,inf,22432299.873282917,inf,777.575343771766,651.605913305824,700.9607782462227,inf,22432299.873282917,651.605913305824,700.9607782462227,651.605913305824
9647,inf,111472442.06661762,inf,892.7221233039407,582.1986201130735,502.32471659426204,inf,111472442.06661762,582.1986201130735,502.32471659426204,502.32471659426204
9648,inf,94377659.6442678,inf,507.21457035051696,569.3279426888598,565.5114061449037,inf,94377659.6442678,507.21457035051696,565.5114061449037,507.21457035051696
9649,inf,73116840.38086729,inf,1012.6805298704713,722.7789830240041,477.06109170736283,inf,73116840.38086729,722.7789830240041,477.06109170736283,477.06109170736283
9650,inf,20848624.346980244,inf,748.7401416932357,534.4412510940939,501.2719993812557,inf,20848624.346980244,534.4412510940939,501.2719993812557,501.2719993812557
9651,inf,14014212.911903478,inf,921.174107215179,540.3790765225494,650.138460981556,inf,14014212.911903478,540.3790765225494,650.138460981556,540.3790765225494
9652,inf,20118745.57789548,inf,315.7653194118361,617.8904149404277,581.1814729143837,inf,20118745.57789548,315.7653194118361,581.1814729143837,315.7653194118361
9653,inf,80065607.71155156,inf,773.7977743848718,404.22456378480166,478.4374262712257,inf,80065607.71155156,404.22456378480166,478.4374262712257,404.22456378480166
9654,inf,91605514.59723549,inf,588.9849066753277,438.33958908569804,477.541926462112,inf,91605514.59723549,438.33958908569804,477.541926462112,438.33958908569804
9655,inf,37423232.4054202,inf,546.0645577594267,333.88462755569316,490.0911748009394,inf,37423232.4054202,333.88462755569316,490.0911748009394,333.88462755569316
9656,inf,82159052.46519479,inf,950.5483838484175,672.5111810465435,700.9687614105537,inf,82159052.46519479,672.5111810465435,700.9687614105537,672.5111810465435
9657,inf,65686410.770603225,inf,268.6827692466435,643.3145747415147,519.3162403666767,inf,65686410.770603225,268.6827692466435,519.3162403666767,268.6827692466435
9658,inf,44635370.6944828,inf,1090.9823415604346,636.0734287471704,632.1873083453984,inf,44635370.6944828,636.0734287471704,632.1873083453984,632.1873083453984
9659,inf,23436138.207630552,inf,784.1825733231508,553.1433679207298,622.6483739402534,inf,23436138.207630552,553.1433679207298,622.6483739402534,553.1433679207298
9660,inf,10075942.809354566,inf,705.8202287401222,504.5883901313385,247.42202050021712,inf,10075942.809354566,504.5883901313385,247.42202050021712,247.42202050021712
9661,inf,14844254.399205035,inf,720.5894269113521,591.3030601272236,501.49267799628547,inf,14844254.399205035,591.3030601272236,501.49267799628547,501.49267799628547
9662,inf,80548985.84261194,inf,727.9010287322105,89.78407707723406,565.444516082353,inf,80548985.84261194,89.78407707723406,565.444516082353,89.78407707723406
9663,inf,19950816.17771771,inf,700.1850179157833,605.1386689003328,524.2430264728266,inf,19950816.17771771,605.1386689003328,524.2430264728266,524.2430264728266
9664,inf,22586673.751337294,inf,1079.972037101022,589.5851617357713,506.30265916809833,inf,22586673.751337294,589.5851617357713,506.30265916809833,506.30265916809833
9665,inf,73609230.31066495,inf,508.65794594563346,759.7858978272174,553.4311818736139,inf,73609230.31066495,508.65794594563346,553.4311818736139,508.65794594563346
9666,inf,114994472.89045106,inf,854.0444963755684,597.1448998518385,498.51721468489905,inf,114994472.89045106,597.1448998518385,498.51721468489905,498.51721468489905
9667,inf,85654828.60747337,inf,679.2915434777849,801.2902967593384,552.8481128452829,inf,85654828.60747337,679.2915434777849,552.8481128452829,552.8481128452829
9668,inf,79707483.60024871,inf,956.6260330744685,764.0719214495491,573.5433175486952,inf,79707483.60024871,764.0719214495491,573.5433175486952,573.5433175486952
9669,inf,118675241.54960953,inf,726.6704909680177,591.4777953347862,601.8307141825269,inf,118675241.54960953,591.4777953347862,601.8307141825269,591.4777953347862
9670,inf,96454695.3582345,inf,631.2347670173425,499.6352592422979,575.646669024168,inf,96454695.3582345,499.6352592422979,575.646669024168,499.6352592422979
9671,inf,90995771.48944183,inf,471.13765525127485,381.66318046464664,588.2461645005429,inf,90995771.48944183,381.66318046464664,588.2461645005429,381.66318046464664
9672,inf,86059959.11771636,inf,383.59349983705874,522.7949954187366,635.5663539916033,inf,86059959.11771636,383.59349983705874,635.5663539916033,383.59349983705874
9673,inf,26007705.73938634,inf,1014.7662083642226,511.4141291956878,127.22883150944726,inf,26007705.73938634,511.4141291956878,127.22883150944726,127.22883150944726
9674,inf,12303635.298132056,inf,900.9710751016994,18.01117776237409,583.3705937376009,inf,12303635.298132056,18.01117776237409,583.3705937376009,18.01117776237409
9675,inf,115003073.56607161,inf,663.755406817988,711.6482847012811,455.4854419004846,inf,115003073.56607161,663.755406817988,455.4854419004846,455.4854419004846
9676,inf,17164712.017175164,inf,689.1293801860672,636.9029271775903,402.2826300696766,inf,17164712.017175164,636.9029271775903,402.2826300696766,402.2826300696766
9677,inf,12212113.517742319,inf,581.1685586570559,520.2363948114064,397.8862647057324,inf,12212113.517742319,520.2363948114064,397.8862647057324,397.8862647057324
9678,inf,51681834.047243506,inf,766.656645126201,676.2720754898172,455.6848059413629,inf,51681834.047243506,676.2720754898172,455.6848059413629,455.6848059413629
9679,inf,93308642.13376175,inf,572.4136494082699,733.3823172831793,526.689291221534,inf,93308642.13376175,572.4136494082699,526.689291221534,526.689291221534
9680,inf,10815956.577638563,inf,901.0288364511318,710.3562966297228,568.6523230922708,inf,10815956.577638563,710.3562966297228,568.6523230922708,568.6523230922708
9681,inf,53117624.535271734,inf,604.5603087039183,543.5828973562359,676.8635505753266,inf,53117624.535271734,543.5828973562359,676.8635505753266,543.5828973562359
9682,inf,117127548.26898806,inf,764.3921480403947,499.66202969217187,134.11121296889831,inf,117127548.26898806,499.66202969217187,134.11121296889831,134.11121296889831
9683,inf,119331022.89565766,inf,723.27642846855,614.0806279847371,429.3308836781177,inf,119331022.89565766,614.0806279847371,429.3308836781177,429.3308836781177
9684,inf,24440541.252510738,inf,771.8890079263934,271.65987439296754,489.0408709443341,inf,24440541.252510738,271.65987439296754,489.0408709443341,271.65987439296754
9685,inf,65112255.5137448,inf,664.0535283172338,645.3682143218564,530.1452475542392,inf,65112255.5137448,645.3682143218564,530.1452475542392,530.1452475542392
9686,inf,1936594.6681033967,inf,567.821455099004,696.6960901840398,296.54781680521467,inf,1936594.6681033967,567.821455099004,296.54781680521467,296.54781680521467
9687,inf,115556516.96463059,inf,756.4846247303036,310.14389901748746,658.6625985083197,inf,115556516.96463059,310.14389901748746,658.6625985083197,310.14389901748746
9688,inf,85417005.32095285,inf,649.0011902270488,736.3344326439666,597.5858365647615,inf,85417005.32095285,649.0011902270488,597.5858365647615,597.5858365647615
9689,inf,70478578.5822687,inf,600.8506523371954,665.4046756460835,598.5110557526907,inf,70478578.5822687,600.8506523371954,598.5110557526907,598.5110557526907
9690,inf,14444766.02480817,inf,953.3520416186667,694.0547130382095,628.0501179004804,inf,14444766.02480817,694.0547130382095,628.0501179004804,628.0501179004804
9691,inf,9902350.119107757,inf,478.2545229672815,555.6069100595801,640.1012307297145,inf,9902350.119107757,478.2545229672815,640.1012307297145,478.2545229672815
9692,inf,71422135.62073666,inf,698.1243883286911,576.5918697363909,447.27613243156037,inf,71422135.62073666,576.5918697363909,447.27613243156037,447.27613243156037
9693,inf,96221488.8804405,inf,541.6163256793519,685.728420816891,584.0606907601132,inf,96221488.8804405,541.6163256793519,584.0606907601132,541.6163256793519
9694,inf,110198587.8912894,inf,815.0480657548375,482.09443295531423,583.6343724812172,inf,110198587.8912894,482.09443295531423,583.6343724812172,482.09443295531423
9695,inf,29186804.96599041,inf,809.6633397194078,763.2871673096954,481.04978529840406,inf,29186804.96599041,763.2871673096954,481.04978529840406,481.04978529840406
9696,inf,28520624.94525088,inf,731.6510774311021,428.0598437986343,625.5899799966121,inf,28520624.94525088,428.0598437986343,625.5899799966121,428.0598437986343
9697,inf,83519573.92341459,inf,646.6979354431144,507.61107928881245,431.16696403303564,inf,83519573.92341459,507.61107928881245,431.16696403303564,431.16696403303564
9698,inf,118860290.29345462,inf,686.7347302607672,596.2567181719,534.2652988657618,inf,118860290.29345462,596.2567181719,534.2652988657618,534.2652988657618
9699,inf,49076675.27873904,inf,743.8405816742803,692.394117117005,467.6486272230356,inf,49076675.27873904,692.394117117005,467.6486272230356,467.6486272230356
9700,inf,109453118.35671015,inf,773.4044418318975,582.673436003544,378.04617956800433,inf,109453118.35671015,582.673436003544,378.04617956800433,378.04617956800433
9701,inf,3694048.064197108,inf,831.279463563949,542.3973810291058,218.6361404591601,inf,3694048.064197108,542.3973810291058,218.6361404591601,218.6361404591601
9702,inf,111306611.27955405,inf,849.2584335365822,588.7076880161669,529.369003684904,inf,111306611.27955405,588.7076880161669,529.369003684904,529.369003684904
9703,inf,28656313.30410257,inf,740.1092330455566,689.7239043070053,564.8493098317632,inf,28656313.30410257,689.7239043070053,564.8493098317632,564.8493098317632
9704,inf,21206769.47151464,inf,713.7185297023809,560.9633309111063,518.0265641263427,inf,21206769.47151464,560.9633309111063,518.0265641263427,518.0265641263427
9705,inf,85818126.66160071,inf,736.1133526795277,548.7983639822035,559.901858390613,inf,85818126.66160071,548.7983639822035,559.901858390613,548.7983639822035
9706,inf,9204036.49888755,inf,733.8201983455481,496.2835913283233,631.0023982016589,inf,9204036.49888755,496.2835913283233,631.0023982016589,496.2835913283233
9707,inf,65232663.234342106,inf,446.41431595418027,712.4834214514036,448.35644909692985,inf,65232663.234342106,446.41431595418027,448.35644909692985,446.41431595418027
9708,inf,20199364.387364518,inf,812.6555446357752,582.8088605783526,539.3026491622245,inf,20199364.387364518,582.8088605783526,539.3026491622245,539.3026491622245
9709,inf,102928452.87189221,inf,611.7945660834389,651.1129517054844,612.7007385942583,inf,102928452.87189221,611.7945660834389,612.7007385942583,611.7945660834389
9710,inf,54725227.46652788,inf,879.1401330856257,449.6950676181376,250.74024374922558,inf,54725227.46652788,449.6950676181376,250.74024374922558,250.74024374922558
9711,inf,29558740.179474525,inf,484.8921720024059,600.0463835213455,567.619230360246,inf,29558740.179474525,484.8921720024059,567.619230360246,484.8921720024059
9712,inf,110761895.9647622,inf,560.9330334294341,703.3899622901424,650.9979696185501,inf,110761895.9647622,560.9330334294341,650.9979696185501,560.9330334294341
9713,inf,117702645.79400477,inf,828.5035428330568,547.844484138303,559.6405786940372,inf,117702645.79400477,547.844484138303,559.6405786940372,547.844484138303
9714,inf,36556376.87241782,inf,704.5366869256848,585.7574351122377,554.1657665825694,inf,36556376.87241782,585.7574351122377,554.1657665825694,554.1657665825694
9715,inf,84236509.11580415,inf,751.8894081830631,546.5183058650069,497.97373092806083,inf,84236509.11580415,546.5183058650069,497.97373092806083,497.97373092806083
9716,inf,33803689.76765217,inf,781.3458267016395,604.0028129586179,536.1630168675397,inf,33803689.76765217,604.0028129586179,536.1630168675397,536.1630168675397
9717,inf,26416804.149487052,inf,898.61888856608,689.0856751224098,520.3292860074001,inf,26416804.149487052,689.0856751224098,520.3292860074001,520.3292860074001
9718,inf,70908762.28182608,inf,845.2882218075945,514.1803290485348,524.1003088878555,inf,70908762.28182608,514.1803290485348,524.1003088878555,514.1803290485348
9719,inf,37101112.41303859,inf,482.4512281832856,496.6093377766985,376.64365108794215,inf,37101112.41303859,482.4512281832856,376.64365108794215,376.64365108794215
9720,inf,93733202.39459635,inf,726.1268869753234,670.750099458595,535.1809183797141,inf,93733202.39459635,670.750099458595,535.1809183797141,535.1809183797141
9721,inf,56824317.285796195,inf,765.3990342443878,638.8604575109658,275.99809049562646,inf,56824317.285796195,638.8604575109658,275.99809049562646,275.99809049562646
9722,inf,88053360.18090935,inf,706.8079839519013,582.2484435103262,624.0354144501682,inf,88053360.18090935,582.2484435103262,624.0354144501682,582.2484435103262
9723,inf,28105469.101051096,inf,630.1855150483199,588.4163642139663,437.8672622823118,inf,28105469.101051096,588.4163642139663,437.8672622823118,437.8672622823118
9724,inf,2134500.5297484975,inf,923.2705397854609,694.2434735060464,598.8823418701622,inf,2134500.5297484975,694.2434735060464,598.8823418701622,598.8823418701622
