Time (s),Time Step (s),Dose Rate (rad/s),Dose (rad),Total Dose (rad),A,B,Z
5820000.0,20000.0,0.0023,46.0,13432.0,0.6770974991293613,0.9999996213235662,1.0
5840000.0,20000.0,0.0023,46.0,13478.0,0.6761907961072258,0.9999995489175648,1.0
5860000.0,20000.0,0.0023,46.0,13524.0,0.6752853072534655,0.9999994635902861,1.0
5880000.0,20000.0,0.0023,46.0,13570.0,0.6743810309421843,0.9999993632083608,1.0
5900000.0,20000.0,0.0023,46.0,13616.0,0.6734779655496633,0.9999992453163982,1.0
5920000.0,20000.0,0.0023,46.0,13662.0,0.6725761094543584,0.9999991070933067,1.0
5940000.0,20000.0,0.0023,46.0,13708.0,0.6716754610368963,0.9999989453034355,1.0
5960000.0,20000.0,0.0023,46.0,13754.0,0.6707760186800725,0.999998756242021,1.0
5980000.0,20000.0,0.0023,46.0,13800.0,0.6698777807688481,0.9999985356743974,1.0
6000000.0,20000.0,0.0023,46.0,13846.0,0.6689807456903467,0.999998278768377,1.0
6020000.0,20000.0,0.0023,46.0,13892.0,0.6680849118338521,0.9999979800191766,1.0
6040000.0,20000.0,0.0023,46.0,13938.0,0.6671902775908045,0.9999976331662269,1.0
6060000.0,20000.0,0.0023,46.0,13984.0,0.6662968413547989,0.999997231101148,1.0
6080000.0,20000.0,0.0023,46.0,14030.0,0.6654046015215807,0.9999967657661505,1.0
6100000.0,20000.0,0.0023,46.0,14076.0,0.6645135564890435,0.9999962280420696,1.0
6120000.0,20000.0,0.0023,46.0,14122.0,0.663623704657227,0.9999956076251939,1.0
6140000.0,20000.0,0.0023,46.0,14168.0,0.6627350444283129,0.9999948928920255,1.0
6160000.0,20000.0,0.0023,46.0,14214.0,0.6618475742066225,0.99999407075105,1.0
6180000.0,20000.0,0.0023,46.0,14260.0,0.6609612923986143,0.999993126480571,1.0
6200000.0,20000.0,0.0023,46.0,14306.0,0.6600761974128804,0.999992043551618,1.0
6220000.0,20000.0,0.0023,46.0,14352.0,0.6591922876601439,0.9999908034349015,1.0
6240000.0,20000.0,0.0023,46.0,14398.0,0.6583095615532562,0.999989385390766,1.0
6260000.0,20000.0,0.0023,46.0,14444.0,0.6574280175071938,0.9999877662410492,1.0
6280000.0,20000.0,0.0023,46.0,14490.0,0.6565476539390567,0.9999859201217429,1.0
