Run,A,B,Z
2275,9945463.178085564,14191135.443900157,9945463.178085564
2276,11372884.471564822,33498868.234171238,11372884.471564822
2277,9317754.223828591,18214548.70553987,9317754.223828591
2278,9918813.522037338,13319624.674933916,9918813.522037338
2279,10303589.749993183,19998343.767942008,10303589.749993183
2280,10662139.97058291,13279642.182286028,10662139.97058291
2281,9328710.596253308,9255169.095239904,9255169.095239904
2282,10236094.186970742,10438974.631549897,10236094.186970742
2283,9083238.976528576,4306039.511028204,4306039.511028204
2284,9352441.427504687,7401856.758822701,7401856.758822701
2285,9709890.219600292,25083038.800095886,9709890.219600292
2286,9956219.614674782,34883946.50634597,9956219.614674782
2287,10258766.67347167,6461710.058848675,6461710.058848675
2288,10362812.505151466,18030174.284003828,10362812.505151466
2289,8564012.0960678,26353526.639932007,8564012.0960678
2290,9515257.911803806,15970298.270447638,9515257.911803806
2291,9063483.70732164,2262558.245352142,2262558.245352142
2292,9283197.581769174,318092.7156207148,318092.7156207148
2293,9214298.638035001,8114862.014719331,8114862.014719331
2294,9014388.124778025,7233117.341439542,7233117.341439542
2295,9759263.789393324,1230275.6960308144,1230275.6960308144
2296,9838919.695029045,8134585.595191656,8134585.595191656
2297,9708412.510284739,25697125.688263405,9708412.510284739
2298,8525498.380619794,24399245.014955703,8525498.380619794
2299,9544299.070293747,25199351.496269878,9544299.070293747
2300,9339563.981997099,18240534.520088427,9339563.981997099
2301,10000005.834931435,12421240.171832155,10000005.834931435
2302,13162966.541738832,741832.1061168645,741832.1061168645
2303,8847038.44777267,8219363.011402843,8219363.011402843
2304,9750789.55620886,6918729.203968757,6918729.203968757
2305,8180507.898574217,1386006.8399323116,1386006.8399323116
2306,8268476.543516939,7828183.049498722,7828183.049498722
2307,8664059.755973412,11734749.710963815,8664059.755973412
2308,9938219.179290468,8612295.06741327,8612295.06741327
2309,11511759.008150069,17509169.253936592,11511759.008150069
2310,9663609.046334751,1855839.2780393788,1855839.2780393788
2311,11552236.07691238,2065674.9000523856,2065674.9000523856
2312,9149927.857288387,19738535.803353336,9149927.857288387
2313,11019156.065582665,14795336.608365618,11019156.065582665
2314,12438859.346701004,24523545.889588416,12438859.346701004
2315,8522008.448758973,7688030.176356318,7688030.176356318
2316,9439501.041824868,33069409.38679664,9439501.041824868
2317,9315263.535991354,1673695.220354704,1673695.220354704
2318,9399326.617584603,1990516.2890461264,1990516.2890461264
2319,9087236.557088016,4094275.182962763,4094275.182962763
2320,9675662.691722738,2542508.443253353,2542508.443253353
2321,11604235.66497576,7723861.0148918,7723861.0148918
2322,8571795.763145113,1707175.7103835132,1707175.7103835132
2323,9221919.566615278,14258702.868237257,9221919.566615278
2324,8686029.831715787,21749777.069696948,8686029.831715787
2325,8861976.461263295,5359306.330389047,5359306.330389047
2326,11089534.76023977,15010494.203966714,11089534.76023977
2327,10101307.977904169,673077.1263161388,673077.1263161388
2328,8457679.87452467,3295926.0348998173,3295926.0348998173
2329,9649238.563377466,873862.3049327913,873862.3049327913
2330,9289390.648258604,13066358.33338459,9289390.648258604
2331,8021798.409195823,13599884.010454113,8021798.409195823
2332,11431687.764022194,12023787.324769944,11431687.764022194
2333,9678921.83542651,32537667.53767223,9678921.83542651
2334,8798422.060754329,8832291.712249445,8798422.060754329
2335,9930729.839312036,12754788.089168144,9930729.839312036
2336,9513031.857105784,16386212.618776774,9513031.857105784
2337,10369703.226187475,7756051.330446888,7756051.330446888
2338,9954502.528408691,12846442.530527,9954502.528408691
2339,8807719.91795388,7674648.972837567,7674648.972837567
2340,7743950.728181556,6066015.526609556,6066015.526609556
2341,8917763.333449615,1855342.869567035,1855342.869567035
2342,8800587.786106005,5550768.217960033,5550768.217960033
2343,9984321.389831508,14369455.880738763,9984321.389831508
2344,10902036.592749054,5339158.500654177,5339158.500654177
2345,8887041.174647039,23597754.64680894,8887041.174647039
2346,10083383.935334655,6184910.644287048,6184910.644287048
2347,8531235.49669165,5953360.824665686,5953360.824665686
2348,9579333.144730585,3568049.5349069335,3568049.5349069335
2349,8006871.325939762,3246939.7523827865,3246939.7523827865
2350,9018349.51714995,2275368.8029289395,2275368.8029289395
2351,10719175.671207761,28132211.482013166,10719175.671207761
2352,10763917.851399127,22370513.238082383,10763917.851399127
2353,9335867.52594642,19368595.945202306,9335867.52594642
2354,10918374.343762016,11317058.356405078,10918374.343762016
2355,11235438.994097015,15282502.119993573,11235438.994097015
2356,10001412.679130908,29475681.16143524,10001412.679130908
2357,9101497.644868549,16130628.246370306,9101497.644868549
2358,9467905.74040054,3508951.8514483063,3508951.8514483063
2359,8578840.311455948,22786466.21174607,8578840.311455948
2360,13405472.127046145,25743255.47594832,13405472.127046145
2361,9849190.312218478,25934168.007357962,9849190.312218478
2362,10673744.14546472,13429411.350043407,10673744.14546472
2363,10467089.710130781,12072260.133003457,10467089.710130781
2364,9932022.552234685,4900302.948210775,4900302.948210775
2365,10065945.366626555,23878023.60031189,10065945.366626555
2366,9860344.204395909,3883806.3466342925,3883806.3466342925
2367,8902479.446396679,21539909.7759936,8902479.446396679
2368,10538740.867860392,4714152.110662462,4714152.110662462
2369,9899281.543707164,3433005.4827386364,3433005.4827386364
2370,9914255.537695842,32201801.12048999,9914255.537695842
2371,9530059.358013768,29199438.04202338,9530059.358013768
2372,11159572.725874357,19392124.681618012,11159572.725874357
2373,8644272.855893547,23606297.755326815,8644272.855893547
2374,10319536.954639697,10043720.913780037,10043720.913780037
2375,9605783.371495252,28980640.763866916,9605783.371495252
2376,9821750.754537437,19752207.771162745,9821750.754537437
2377,10032174.790941004,18921742.65109263,10032174.790941004
2378,10724963.288362782,764998.555988591,764998.555988591
2379,11511795.808542935,1851909.578443915,1851909.578443915
2380,9493683.90447578,3941011.439942199,3941011.439942199
2381,9732985.725317081,2352269.803902167,2352269.803902167
2382,10272148.887488913,8961258.993910484,8961258.993910484
2383,9183105.842936978,24370139.475692105,9183105.842936978
2384,11447462.581684448,20466932.80753113,11447462.581684448
2385,8384626.952888767,10834046.726888876,8384626.952888767
2386,10171120.395705916,26065542.960648596,10171120.395705916
2387,8947467.349205758,30779643.2704919,8947467.349205758
2388,8008531.906027285,2567065.480403272,2567065.480403272
2389,10219428.883791618,3272959.8947205828,3272959.8947205828
2390,10096516.84943085,3336455.302992719,3336455.302992719
2391,8275868.899486462,30626389.175225742,8275868.899486462
2392,8197127.709799496,1803216.628666587,1803216.628666587
2393,9694322.871762006,18008183.374849595,9694322.871762006
2394,9249810.062599463,14295999.479263281,9249810.062599463
2395,9713665.988265516,2253723.4871535692,2253723.4871535692
2396,9589549.235575844,1538055.8320221992,1538055.8320221992
2397,10227899.465128994,15671643.91919362,10227899.465128994
2398,10008957.269162538,17583254.106461376,10008957.269162538
2399,9678173.701798664,3933506.4412123947,3933506.4412123947
2400,10109738.867614167,31381855.457615465,10109738.867614167
2401,8842813.786464248,26198575.320868686,8842813.786464248
2402,9987980.578253614,2569233.034681609,2569233.034681609
2403,10761941.485957475,5855303.64781737,5855303.64781737
2404,8120562.347485092,16864887.545243476,8120562.347485092
2405,9388851.569359917,13686048.448792327,9388851.569359917
2406,9921465.678821394,4432510.336952662,4432510.336952662
2407,8747879.944488965,8310223.047915122,8310223.047915122
2408,9128602.090212265,9315789.84639671,9128602.090212265
2409,8612459.003209667,32650665.039535567,8612459.003209667
2410,9340764.60947807,22574069.697761975,9340764.60947807
2411,9742870.847543746,23277023.51387158,9742870.847543746
2412,7933993.024648872,4680153.041291301,4680153.041291301
2413,8497578.311281802,28536261.658880062,8497578.311281802
2414,10267749.021074403,6819454.281824451,6819454.281824451
2415,10191483.439365024,12146077.698782418,10191483.439365024
2416,9664115.097722515,5401108.285093885,5401108.285093885
2417,9567705.828618081,24573988.11643161,9567705.828618081
2418,10122640.658474984,16899210.04679945,10122640.658474984
2419,10808181.477126759,28127522.29120558,10808181.477126759
2420,10156849.20788607,23058869.010990605,10156849.20788607
2421,8629065.365685485,2813528.187173817,2813528.187173817
2422,9273364.24297019,34878703.17709939,9273364.24297019
2423,8818468.4440469,11772465.328130148,8818468.4440469
2424,9358134.248089828,13444535.046969973,9358134.248089828
2425,7707167.802791758,14179419.223522132,7707167.802791758
2426,10104582.401110856,18473739.216727797,10104582.401110856
2427,8973168.523748169,4514148.189048438,4514148.189048438
2428,9397772.950559517,832150.5824176053,832150.5824176053
2429,9231256.685278576,13512787.880483374,9231256.685278576
2430,9081302.469234634,25998252.20524279,9081302.469234634
2431,8371758.016637795,632300.7373171757,632300.7373171757
2432,9887515.842455208,3033095.435598754,3033095.435598754
2433,8569838.177723834,12278944.06533584,8569838.177723834
2434,11797529.377394598,31941795.17115858,11797529.377394598
2435,10869124.015235867,27686077.039148062,10869124.015235867
2436,10963852.896065483,126486.93536455807,126486.93536455807
2437,10531362.398798171,17166055.856490117,10531362.398798171
2438,8367753.310172532,5494849.9796742285,5494849.9796742285
2439,10285056.329845011,14442816.108448608,10285056.329845011
2440,10714893.372443637,4279005.387361654,4279005.387361654
2441,12398964.93195371,10812420.63996789,10812420.63996789
2442,11625469.710890356,29787359.508161042,11625469.710890356
2443,10497124.976235747,22002464.069785513,10497124.976235747
2444,10213845.951678332,4905113.017894898,4905113.017894898
2445,9418230.417513493,17002494.325304534,9418230.417513493
2446,10794105.328611108,3041156.5133614773,3041156.5133614773
2447,9873607.184921965,27308094.58198362,9873607.184921965
2448,9722726.638293985,25132603.08711132,9722726.638293985
2449,9434391.723848011,12043406.046967346,9434391.723848011
2450,9136696.773200972,4293668.976120124,4293668.976120124
2451,10129162.857611965,16807190.871556588,10129162.857611965
2452,11210928.371404482,9953954.315507345,9953954.315507345
2453,11224301.738062821,10802037.770705743,10802037.770705743
2454,8248723.80749967,24709454.424127568,8248723.80749967
2455,8758570.719918009,2618408.6518897125,2618408.6518897125
2456,10304935.868638106,14204862.220808905,10304935.868638106
2457,9567778.087845385,19787295.53419207,9567778.087845385
2458,7730850.219298499,32493234.73261271,7730850.219298499
2459,8380391.370563324,4739006.19447943,4739006.19447943
2460,10903533.934146177,28594224.646925062,10903533.934146177
