Time (s),A,B1,B2,Y,Z
1100000.0,0.0,0.0012456278360354345,0.0012456278360354345,1.55158870590632e-06,1.55158870590632e-06
1120000.0,0.0,0.0012439598125605356,0.0012439598125605356,1.54743601526564e-06,1.54743601526564e-06
1140000.0,0.0,0.0012422940227400092,0.0012422940227400092,1.54329443893555e-06,1.54329443893555e-06
1160000.0,0.0,0.0012406304635832477,0.0012406304635832477,1.53916394717078e-06,1.53916394717078e-06
1180000.0,0.0,0.0012389691321026408,0.0012389691321026408,1.53504451030317e-06,1.53504451030317e-06
1200000.0,0.0,0.0012373100253154634,0.0012373100253154634,1.53093609874615e-06,1.53093609874615e-06
1220000.0,0.0,0.001235653140242432,0.001235653140242432,1.52683868299098e-06,1.52683868299098e-06
1240000.0,0.0,0.001233998473908593,0.001233998473908593,1.52275223360874e-06,1.52275223360874e-06
1260000.0,0.0,0.0012323460233426564,0.0012323460233426564,1.51867672124846e-06,1.51867672124846e-06
1280000.0,0.0,0.0012306957855775513,0.0012306957855775513,1.51461211663835e-06,1.51461211663835e-06
1300000.0,0.0,0.0012290477576503145,0.0012290477576503145,1.51055839058527e-06,1.51055839058527e-06
1320000.0,0.0,0.0012274019366014244,0.0012274019366014244,1.50651551397293e-06,1.50651551397293e-06
