Run,REG_TID,REG_DSEE,MCU_TID,MCU_SEL,WDT_TID,MCU_SEFI,SRAM_TID,SRAM_SEL,REG,WDT,Harden_MCU_SEFI,Harden_SRAM_SEL,Harden_MCU_SEL,SRAM,MCU,Payload
9722,968029.9866163168,7923589072.508368,738929.2933918276,644.5214110163071,inf,655.3726389365548,inf,193.61193811124647,968029.9866163168,inf,inf,inf,inf,inf,738929.2933918276,738929.2933918276
9723,1296077.779410066,2150345223.764462,739479.565191745,772.8096476942446,inf,699.7521641735502,inf,1066.276613323146,1296077.779410066,inf,inf,inf,inf,inf,739479.565191745,739479.565191745
9724,929704.8243892929,7689009164.189461,658571.6788235654,106.51155901881657,inf,814.2050206780671,inf,534.7729898012141,929704.8243892929,inf,inf,inf,inf,inf,658571.6788235654,658571.6788235654
9725,1126715.4061646375,7674447046.865465,697072.0601954919,542.7375932490664,inf,485.62001450092527,inf,536.8631738292709,1126715.4061646375,inf,inf,inf,inf,inf,697072.0601954919,697072.0601954919
9726,1321783.5594210457,7430959714.482733,777473.9859131066,960.0446792892831,inf,721.2293036293098,inf,266.49760868058144,1321783.5594210457,inf,inf,inf,inf,inf,777473.9859131066,777473.9859131066
9727,1266472.4126003152,1039099180.832463,658489.8197845884,830.487713831747,inf,745.3550526436079,inf,514.1171004449775,1266472.4126003152,inf,inf,inf,inf,inf,658489.8197845884,658489.8197845884
9728,1123507.1027471663,5473258519.493551,813706.2013457573,582.0710671187978,inf,484.3291606199424,inf,994.0972191119445,1123507.1027471663,inf,inf,inf,inf,inf,813706.2013457573,813706.2013457573
9729,1256351.0881762358,3635933421.9975295,661094.2446400301,925.1494382235148,inf,425.9132669831482,inf,19.596469936579144,1256351.0881762358,inf,inf,inf,inf,inf,661094.2446400301,661094.2446400301
9730,972589.8065212802,1256224813.661883,661302.7188351443,696.1955004855267,inf,785.563544230949,inf,957.5527837637017,972589.8065212802,inf,inf,inf,inf,inf,661302.7188351443,661302.7188351443
9731,1010890.8404594769,4305932994.455743,661055.6063210134,883.8463444843583,inf,677.8762239338489,inf,766.5385171355437,1010890.8404594769,inf,inf,inf,inf,inf,661055.6063210134,661055.6063210134
9732,1199644.126467188,1831466524.9334886,777024.3746957576,911.9274882888078,inf,840.8175139945363,inf,544.3384456608137,1199644.126467188,inf,inf,inf,inf,inf,777024.3746957576,777024.3746957576
9733,1007227.9514411277,2690491528.550603,701384.9462325213,8.584010675251498,inf,338.8262299857858,inf,223.462392470328,1007227.9514411277,inf,inf,inf,inf,inf,701384.9462325213,701384.9462325213
9734,1049878.4762304116,6214689661.414622,775131.6681689323,78.10515935082357,inf,359.5919902820101,inf,528.141502446667,1049878.4762304116,inf,inf,inf,inf,inf,775131.6681689323,775131.6681689323
9735,1127200.6493061113,4224574262.266598,658509.1017089632,858.1617694204299,inf,188.6425918859057,inf,403.9561617162281,1127200.6493061113,inf,inf,inf,inf,inf,658509.1017089632,658509.1017089632
9736,1288450.2627642897,2152757262.864437,816060.1357798119,479.2380674580708,inf,780.859116667837,inf,540.529124966892,1288450.2627642897,inf,inf,inf,inf,inf,816060.1357798119,816060.1357798119
9737,929632.9484029894,1133407308.0854945,855205.836124515,574.5002406358608,inf,250.46112473516283,inf,353.55980830036594,929632.9484029894,inf,inf,inf,inf,inf,855205.836124515,855205.836124515
9738,1253136.093425244,1926971474.6067977,699421.0277361026,878.5266282005849,inf,1075.8499375774313,inf,207.5771454867159,1253136.093425244,inf,inf,inf,inf,inf,699421.0277361026,699421.0277361026
9739,1124526.1802978453,6784145295.0528345,661316.6542931184,946.9349349485642,inf,328.38148352545693,inf,858.4899355969893,1124526.1802978453,inf,inf,inf,inf,inf,661316.6542931184,661316.6542931184
9740,972234.8951940495,6627673901.01992,701180.798459764,631.6323476189933,inf,927.2124607739934,inf,172.63840770851468,972234.8951940495,inf,inf,inf,inf,inf,701180.798459764,701180.798459764
9741,932800.2527536533,5633307580.511348,701866.5183813017,593.999803287519,inf,38.04186192851869,inf,743.3428635750022,932800.2527536533,inf,inf,inf,inf,inf,701866.5183813017,701866.5183813017
9742,1083930.0518142316,2340647933.1577067,777806.8541318825,1020.3641703881017,inf,851.3931305507308,inf,933.3142156832989,1083930.0518142316,inf,inf,inf,inf,inf,777806.8541318825,777806.8541318825
9743,1085473.3355233402,3711201158.459943,661093.5020836751,795.5203316984299,inf,721.5152321036985,inf,241.56517664389222,1085473.3355233402,inf,inf,inf,inf,inf,661093.5020836751,661093.5020836751
9744,1007878.6157579364,3433786367.6554193,775051.7402544749,952.6694496269663,inf,1034.0890187457937,inf,536.4233332381774,1007878.6157579364,inf,inf,inf,inf,inf,775051.7402544749,775051.7402544749
9745,1045735.8758220044,3494216408.550922,816585.8582563717,161.22590363870256,inf,650.7774339583199,inf,501.28466901822316,1045735.8758220044,inf,inf,inf,inf,inf,816585.8582563717,816585.8582563717
9746,1123776.3335320267,5471363640.445574,584267.8577896958,877.7921699994829,inf,264.36160078955885,inf,537.0424299013293,1123776.3335320267,inf,inf,inf,inf,inf,584267.8577896958,584267.8577896958
9747,1124093.1944056535,6599505389.997191,852776.3476517472,933.8280458705057,inf,694.1290345759603,inf,804.9700892547831,1124093.1944056535,inf,inf,inf,inf,inf,852776.3476517472,852776.3476517472
9748,1329964.2644937711,4403268855.137673,736133.4771538371,422.11885781085937,inf,956.9448660130549,inf,92.97914967503091,1329964.2644937711,inf,inf,inf,inf,inf,736133.4771538371,736133.4771538371
9749,1084597.9715459372,1982564599.6023674,699456.4843651747,877.3073314745026,inf,129.18280612438033,inf,491.45281065003667,1084597.9715459372,inf,inf,inf,inf,inf,699456.4843651747,699456.4843651747
9750,1321301.9881193016,2437756135.0428295,661650.2859652766,853.2565677639834,inf,100.56270961562007,inf,377.0018916026329,1321301.9881193016,inf,inf,inf,inf,inf,661650.2859652766,661650.2859652766
9751,1249366.0075498188,2845549668.295377,815823.6320845339,863.8000284197814,inf,544.7894086770697,inf,287.05170837449907,1249366.0075498188,inf,inf,inf,inf,inf,815823.6320845339,815823.6320845339
9752,971068.3710848166,3116929798.6076612,697252.5575608239,136.70513653852717,inf,371.41437902830586,inf,562.6883608184112,971068.3710848166,inf,inf,inf,inf,inf,697252.5575608239,697252.5575608239
9753,1344085.3491288288,4366834268.437167,774954.2510334906,849.6969902898271,inf,246.17937227576647,inf,33.646183005970165,1344085.3491288288,inf,inf,inf,inf,inf,774954.2510334906,774954.2510334906
9754,930094.6585410059,2134390783.4256046,775211.9516324125,604.4784437581046,inf,912.6883849984982,inf,635.4902717021635,930094.6585410059,inf,inf,inf,inf,inf,775211.9516324125,775211.9516324125
9755,1211545.9186731663,7478208039.862352,699589.5335226614,670.0913168569688,inf,808.7999936373028,inf,531.2676809324544,1211545.9186731663,inf,inf,inf,inf,inf,699589.5335226614,699589.5335226614
9756,1128205.0811127312,3080133438.568305,738608.4937054896,692.6247880923067,inf,972.3421751870333,inf,372.2107732148104,1128205.0811127312,inf,inf,inf,inf,inf,738608.4937054896,738608.4937054896
9757,969042.4964360936,2966542322.1445794,774173.1141730206,539.1535193544967,inf,839.5353746047249,inf,539.3019558338472,969042.4964360936,inf,inf,inf,inf,inf,774173.1141730206,774173.1141730206
9758,1046289.9428141501,7754182604.159298,699922.2033234969,547.5765658188209,inf,682.8889000804867,inf,558.735498833773,1046289.9428141501,inf,inf,inf,inf,inf,699922.2033234969,699922.2033234969
9759,1049422.6135254868,8185041652.487685,739203.5648894117,1017.6179012526393,inf,1055.5716301316468,inf,995.9314243410977,1049422.6135254868,inf,inf,inf,inf,inf,739203.5648894117,739203.5648894117
9760,1011621.2437699115,257197877.1000527,736007.741291794,703.9273770410732,inf,747.2994462570064,inf,921.7458322570632,1011621.2437699115,inf,inf,inf,inf,inf,736007.741291794,736007.741291794
9761,1011452.709809635,2587755768.590141,812692.9595889293,625.702706190276,inf,274.11039316365236,inf,716.9826155436208,1011452.709809635,inf,inf,inf,inf,inf,812692.9595889293,812692.9595889293
9762,972474.1173048404,2547709640.9240975,622375.6820704223,195.91190545510347,inf,634.5838014933395,inf,1057.8579294513606,972474.1173048404,inf,inf,inf,inf,inf,622375.6820704223,622375.6820704223
9763,1221168.5012866159,4975894014.630144,544848.2565507806,691.4471557646233,inf,189.25092390401392,inf,284.6248834227228,1221168.5012866159,inf,inf,inf,inf,inf,544848.2565507806,544848.2565507806
9764,969065.6437653668,2580708527.991568,852699.3695723749,529.5609192477057,inf,676.6908425314284,inf,248.13919780854633,969065.6437653668,inf,inf,inf,inf,inf,852699.3695723749,852699.3695723749
9765,972087.1497732772,6757469086.120725,657842.3611102229,1011.9495116685941,inf,211.26583146295522,inf,570.4329574249404,972087.1497732772,inf,inf,inf,inf,inf,657842.3611102229,657842.3611102229
9766,1010771.909597228,511425356.64096856,661344.5604124247,1034.360182848904,inf,842.3897354741564,inf,283.4473641989142,1010771.909597228,inf,inf,inf,inf,inf,661344.5604124247,661344.5604124247
9767,1201934.6906898643,7881649242.871491,661036.8284069599,850.3619356889676,inf,915.2570472045386,inf,54.24373601055752,1201934.6906898643,inf,inf,inf,inf,inf,661036.8284069599,661036.8284069599
9768,1085133.501626479,2039274048.646035,735226.3186879783,571.9281977885148,inf,1055.436548974657,inf,718.0799688927996,1085133.501626479,inf,inf,inf,inf,inf,735226.3186879783,735226.3186879783
9769,1084882.2948069857,5808253731.243719,699746.8125646677,913.4834226335537,inf,757.0854743940235,inf,354.8207617835945,1084882.2948069857,inf,inf,inf,inf,inf,699746.8125646677,699746.8125646677
9770,1377765.9289889538,3819767031.553728,930113.6669144826,617.6708494732127,inf,517.049657605421,inf,924.9468212597714,1377765.9289889538,inf,inf,inf,inf,inf,930113.6669144826,930113.6669144826
9771,1009811.7247346889,5034861749.057077,933792.289695102,969.5196137990415,inf,242.19662707564606,inf,179.67804451956107,1009811.7247346889,inf,inf,inf,inf,inf,933792.289695102,933792.289695102
9772,932673.1899777538,4016979805.2055445,738956.7217691372,953.2921801901264,inf,74.147405514769,inf,689.1187043177893,932673.1899777538,inf,inf,inf,inf,inf,738956.7217691372,738956.7217691372
9773,1255168.1951234622,3684937461.1781144,618876.6877109464,1060.0592475806397,inf,757.0392666524303,inf,1072.635964874014,1255168.1951234622,inf,inf,inf,inf,inf,618876.6877109464,618876.6877109464
9774,933495.6820713748,4051866952.0638385,695859.9251860109,572.269756168441,inf,988.4494037412103,inf,237.25024053724377,933495.6820713748,inf,inf,inf,inf,inf,695859.9251860109,695859.9251860109
9775,934386.9354806808,7058499054.717342,657955.0186864039,877.830465836215,inf,893.6993129739785,inf,473.00998648038944,934386.9354806808,inf,inf,inf,inf,inf,657955.0186864039,657955.0186864039
9776,972782.4305585227,2095236638.9013808,852751.5681954762,1017.9337771774383,inf,542.1344233899799,inf,756.3981257258915,972782.4305585227,inf,inf,inf,inf,inf,852751.5681954762,852751.5681954762
9777,1127967.4747305326,6633543109.897189,734791.0669106815,1059.2107685296314,inf,908.5316498842406,inf,1067.7144834199485,1127967.4747305326,inf,inf,inf,inf,inf,734791.0669106815,734791.0669106815
9778,1371801.7520727636,1910938385.1820478,735913.5904410597,582.3450417063972,inf,521.7827372155507,inf,605.375892705402,1371801.7520727636,inf,inf,inf,inf,inf,735913.5904410597,735913.5904410597
9779,1086018.6628771941,5484680269.354119,851993.78313361,1072.8976364439393,inf,902.2084751381112,inf,837.0147808263894,1086018.6628771941,inf,inf,inf,inf,inf,851993.78313361,851993.78313361
9780,1128819.0112220615,6433628505.493213,700912.306302822,226.9622758762953,inf,745.9977557687006,inf,9.923592102505104,1128819.0112220615,inf,inf,inf,inf,inf,700912.306302822,700912.306302822
9781,1084877.9121360064,4860430360.832731,816354.6771908322,1036.2484531567886,inf,904.4954564057132,inf,894.2380607682525,1084877.9121360064,inf,inf,inf,inf,inf,816354.6771908322,816354.6771908322
9782,1011187.7029882981,6123247953.683093,661009.0096832752,950.2742557210095,inf,959.8031926411102,inf,2.694685845413294,1011187.7029882981,inf,inf,inf,inf,inf,661009.0096832752,661009.0096832752
9783,971657.6113220146,5149217373.987639,856370.2248031358,694.6099305484349,inf,877.9359909009097,inf,677.208763372367,971657.6113220146,inf,inf,inf,inf,inf,856370.2248031358,856370.2248031358
9784,1126426.6305299697,4677398662.9445715,735829.6564841417,858.8249527188505,inf,661.3575119079252,inf,739.9397026880841,1126426.6305299697,inf,inf,inf,inf,inf,735829.6564841417,735829.6564841417
9785,1342133.142443553,2929646558.6552615,661709.7876184909,652.4761026976395,inf,381.7570455953307,inf,716.6909947244687,1342133.142443553,inf,inf,inf,inf,inf,661709.7876184909,661709.7876184909
9786,1123911.3020603328,1446483731.8153596,696968.4076959668,870.787883608607,inf,654.5400555396741,inf,412.1809281158163,1123911.3020603328,inf,inf,inf,inf,inf,696968.4076959668,696968.4076959668
9787,894910.9264295303,599954400.33668,661759.5907178668,1079.106575605097,inf,735.053935062536,inf,680.6129895801512,894910.9264295303,inf,inf,inf,inf,inf,661759.5907178668,661759.5907178668
9788,1085485.3024216562,2218486117.11824,777422.6909363553,850.8508234470406,inf,736.7552247329207,inf,287.39262764748787,1085485.3024216562,inf,inf,inf,inf,inf,777422.6909363553,777422.6909363553
9789,1219477.098576881,3966058041.5823092,855749.6352249476,762.5309683930287,inf,78.55552867283973,inf,18.00577911299163,1219477.098576881,inf,inf,inf,inf,inf,855749.6352249476,855749.6352249476
9790,1007998.9241582328,8192277120.5248375,851953.9582104017,766.4477541990801,inf,596.1446992153574,inf,338.8230613361297,1007998.9241582328,inf,inf,inf,inf,inf,851953.9582104017,851953.9582104017
9791,1087800.9115653709,3739777123.162768,734889.868852861,580.5274221121496,inf,827.6647337546375,inf,184.84525220960046,1087800.9115653709,inf,inf,inf,inf,inf,734889.868852861,734889.868852861
9792,1007311.8892788563,7231262292.712863,739240.3636863214,956.6272434680393,inf,832.6863036912629,inf,715.9396099824638,1007311.8892788563,inf,inf,inf,inf,inf,739240.3636863214,739240.3636863214
9793,969058.7017408651,80873013.09380265,813869.0111829869,1042.2069971004144,inf,702.6871609114131,inf,894.9759937594805,969058.7017408651,inf,inf,inf,inf,inf,813869.0111829869,813869.0111829869
9794,1309951.97645795,2634662416.7377996,773124.1569772424,485.8198965120071,inf,562.8590681579766,inf,845.8254571153407,1309951.97645795,inf,inf,inf,inf,inf,773124.1569772424,773124.1569772424
9795,1126780.461918536,6592533222.79655,661719.5042365631,822.1469114240217,inf,1071.7002291473327,inf,407.97271722689914,1126780.461918536,inf,inf,inf,inf,inf,661719.5042365631,661719.5042365631
9796,934253.8920150545,7588203549.180822,661203.3636400629,1068.5179822208513,inf,337.96968107098735,inf,715.5460517623587,934253.8920150545,inf,inf,inf,inf,inf,661203.3636400629,661203.3636400629
9797,1010225.0086640727,2324985189.3597693,852261.0350202641,721.9775757746088,inf,1047.1552364363038,inf,638.7647310457809,1010225.0086640727,inf,inf,inf,inf,inf,852261.0350202641,852261.0350202641
9798,1046189.7666446978,6229537135.99646,775320.4526157718,860.0199757371884,inf,735.406222644338,inf,729.1307217434356,1046189.7666446978,inf,inf,inf,inf,inf,775320.4526157718,775320.4526157718
9799,1085150.326221455,3338830667.208184,619183.0145401853,1065.6241172581103,inf,804.425248451066,inf,689.7478540427462,1085150.326221455,inf,inf,inf,inf,inf,619183.0145401853,619183.0145401853
9800,968559.2843926643,7794400210.190158,700455.9056939419,896.5202012540524,inf,362.8163665575557,inf,540.7217953995812,968559.2843926643,inf,inf,inf,inf,inf,700455.9056939419,700455.9056939419
9801,1123198.3598642757,2698090007.92504,816833.0472208833,991.0879889806968,inf,806.8911294513154,inf,825.8208528121245,1123198.3598642757,inf,inf,inf,inf,inf,816833.0472208833,816833.0472208833
9802,1187773.9653012627,4566233859.448938,739624.2544977858,628.4762014838105,inf,891.0537178609345,inf,965.2789670735357,1187773.9653012627,inf,inf,inf,inf,inf,739624.2544977858,739624.2544977858
9803,1085390.9975165962,6975414237.305265,778222.9112458308,609.1359741612231,inf,918.4081361682768,inf,645.2509952434607,1085390.9975165962,inf,inf,inf,inf,inf,778222.9112458308,778222.9112458308
9804,1049974.0264246266,6995755454.553343,816727.856750498,776.349325079838,inf,305.36337687752086,inf,648.6949990893003,1049974.0264246266,inf,inf,inf,inf,inf,816727.856750498,816727.856750498
9805,1010690.0026313423,6910452774.277358,777685.7931049891,1035.388237648692,inf,765.945411155467,inf,1078.1328754915046,1010690.0026313423,inf,inf,inf,inf,inf,777685.7931049891,777685.7931049891
9806,894764.9628519581,4496263199.096861,699805.4148063697,634.4744947912122,inf,678.4330880857256,inf,55.09595320747927,894764.9628519581,inf,inf,inf,inf,inf,699805.4148063697,699805.4148063697
9807,1088107.062931989,7079392606.632502,699272.7364879315,911.8543591064192,inf,6.388975845284864,inf,1064.1751366949104,1088107.062931989,inf,inf,inf,inf,inf,699272.7364879315,699272.7364879315
9808,1179535.3028776525,2370777718.5325503,774901.1651602898,896.0921974504279,inf,828.9210388592847,inf,515.0184601868372,1179535.3028776525,inf,inf,inf,inf,inf,774901.1651602898,774901.1651602898
9809,1087812.305193275,1961847717.129496,816600.5565682263,805.6305437136574,inf,1029.6940781836543,inf,1047.0515944585584,1087812.305193275,inf,inf,inf,inf,inf,816600.5565682263,816600.5565682263
